CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
512,1,42,9,93955.83,2,1,0,14828.54
556,0,46,10,0.0,2,0,0,109184.24
755,1,38,4,111096.91,1,1,1,19762.88
593,0,39,0,117704.73,1,1,0,197933.5
642,1,35,4,125476.31,1,1,1,91775.51
611,1,46,6,0.0,2,1,0,45886.33
517,1,46,4,0.0,1,1,0,22372.78
662,0,30,9,0.0,2,0,1,157884.83
757,1,28,7,120911.75,2,1,1,131249.46
697,1,36,7,0.0,2,1,1,74760.32
665,0,55,8,136354.16,1,1,1,93769.89
637,1,30,6,122641.56,2,1,0,65618.01
638,0,43,3,145860.98,1,1,1,142763.51
563,1,61,1,82182.1,1,1,0,106826.92
546,0,52,2,0.0,1,1,0,137332.37
692,0,42,2,0.0,2,1,0,145222.93
512,0,40,8,153537.57,2,0,0,23101.13
692,0,31,2,0.0,2,1,0,91829.17
806,1,25,7,0.0,2,1,0,18461.9
813,0,36,6,98088.09,1,0,1,26687.22
534,1,62,2,0.0,2,0,0,42763.12
559,0,70,9,0.0,1,1,1,122996.76
745,0,35,8,0.0,2,1,1,116581.1
613,1,20,3,0.0,2,1,1,149613.77
759,1,42,4,105420.18,1,0,1,121409.06
701,1,35,10,159693.9,2,1,1,71173.64
842,1,44,3,141252.18,4,0,1,128521.16
640,1,36,4,0.0,1,0,0,173016.46
727,0,31,2,52192.08,2,0,1,160383.47
654,1,37,6,83568.55,1,1,0,47046.72
706,0,56,3,139603.22,1,1,1,86383.61
622,0,30,4,107879.04,1,0,1,196894.62
710,1,49,10,129164.88,1,1,1,193266.72
667,0,40,1,146502.07,1,1,0,19162.89
806,0,67,1,0.0,2,0,1,103945.58
602,0,26,8,113674.2,1,1,0,197861.16
637,1,51,1,104682.83,1,1,0,55266.96
495,1,39,8,120252.02,2,1,1,10160.23
576,1,63,9,70655.48,1,0,0,78955.8
439,1,28,7,110976.23,2,1,0,138526.96
596,1,57,6,0.0,2,1,1,72402.0
599,1,40,10,137456.28,2,1,1,14113.11
667,1,45,3,0.0,2,0,0,163655.01
530,0,42,0,99948.45,1,0,1,97338.62
636,1,35,9,95478.17,1,0,0,169286.74
722,0,49,3,168197.66,1,1,0,140765.57
630,0,23,4,137964.51,1,0,1,174570.55
642,0,36,2,124495.98,3,1,1,57904.22
702,1,36,9,90560.48,2,1,0,174268.87
687,0,47,1,91219.29,1,0,0,158845.49
696,1,47,1,106758.6,1,1,1,80591.18
749,1,42,9,222267.63,1,0,0,101108.85
751,0,37,3,99773.85,2,1,0,54865.92
785,0,38,9,107199.75,1,0,0,146398.51
607,1,35,2,0.0,2,1,1,114190.3
520,1,34,3,0.0,2,1,1,104703.96
694,0,29,5,99713.87,1,0,0,112317.89
578,1,30,4,169462.09,1,1,0,112187.11
731,1,42,9,101043.63,1,1,1,192175.52
565,0,44,1,0.0,2,0,1,89602.81
682,1,30,9,0.0,2,1,1,2053.42
527,1,53,8,0.0,1,1,1,51711.57
633,1,40,4,150578.0,1,0,1,34670.62
552,1,55,3,0.0,1,1,1,40333.94
652,0,37,4,92208.54,1,0,1,197699.8
707,0,36,6,0.0,1,0,0,98810.78
513,1,72,3,98903.06,1,1,1,81251.24
583,1,36,8,0.0,2,0,1,5571.59
709,0,34,2,111669.68,1,1,0,57029.66
694,0,39,9,0.0,2,0,0,99924.04
584,0,26,0,146286.22,1,1,0,105105.35
610,0,35,7,81905.95,1,1,1,61623.19
790,0,25,5,152885.77,1,1,0,58214.79
777,0,35,3,0.0,2,1,1,17257.72
624,0,62,7,125163.62,2,1,1,151411.5
587,1,45,6,0.0,1,0,0,158684.81
590,0,76,5,160979.68,1,0,1,13848.58
586,1,42,6,126704.49,2,1,0,41682.3
820,1,34,10,97208.46,1,1,1,59553.34
493,0,35,8,178317.6,1,0,0,197428.64
813,1,59,2,135078.41,1,1,0,187636.06
646,1,26,4,139848.17,1,1,0,164696.27
709,1,49,4,154344.49,2,1,1,38794.57
590,1,43,7,81076.8,2,1,1,182627.25
430,1,31,5,0.0,1,1,0,95655.16
678,0,60,2,0.0,2,1,1,43821.56
751,0,51,7,148074.79,1,1,0,146411.41
790,1,29,3,46057.96,2,1,1,189777.66
497,1,32,8,0.0,2,1,0,67364.42
698,0,40,7,105061.74,3,1,0,107815.31
778,0,45,1,162150.42,2,1,0,174531.27
778,1,42,6,0.0,2,1,1,106197.44
624,1,36,6,0.0,2,0,0,84749.96
850,0,33,7,134678.13,1,1,0,113177.95
697,0,38,1,182065.85,1,1,0,49503.5
587,1,36,1,0.0,2,0,1,17135.6
748,1,60,0,152335.7,1,1,0,126743.33
667,1,42,7,0.0,1,0,1,108348.94
688,0,40,8,150679.71,2,0,1,196226.38
713,0,59,3,0.0,2,1,1,62700.08
541,0,39,6,109844.81,1,1,0,25289.23
816,1,31,8,0.0,2,1,1,28407.4
603,1,46,2,0.0,2,1,0,174478.54
573,0,27,4,0.0,2,1,1,157549.6
484,1,41,5,0.0,1,1,1,74267.35
547,0,49,2,0.0,1,0,0,65466.93
488,0,39,9,140553.46,1,0,0,12440.44
695,0,42,0,0.0,2,0,1,140724.64
486,1,24,1,0.0,1,1,0,98802.76
614,0,39,8,125997.22,1,1,1,128049.34
723,1,28,4,0.0,2,1,1,123885.88
452,0,35,7,0.0,2,1,0,164241.67
648,0,43,7,81153.82,1,1,1,144532.85
670,1,33,2,141204.65,2,1,0,76257.46
729,1,37,10,0.0,2,1,0,100862.54
694,0,22,4,0.0,2,1,1,11525.72
654,0,28,7,0.0,2,1,0,151316.37
613,0,46,8,167795.6,1,0,1,44390.38
641,1,50,6,153590.73,2,1,1,130910.78
708,1,34,3,0.0,1,0,1,121457.88
719,1,35,1,100829.94,1,1,1,165008.97
651,0,25,8,0.0,2,1,1,126761.2
684,1,60,2,116563.58,1,1,0,120257.7
645,0,55,7,0.0,2,1,1,18369.33
562,0,27,3,0.0,2,1,0,28137.03
571,1,34,1,99325.04,2,0,1,186052.15
686,1,35,2,109342.82,2,0,1,86043.27
623,0,28,4,0.0,2,1,0,41227.67
850,1,33,3,100476.46,2,1,1,136539.13
680,0,32,5,0.0,1,1,1,150684.23
531,0,42,2,0.0,2,0,1,90537.47
769,1,51,9,156773.78,2,1,0,40257.79
663,0,37,7,0.0,1,1,1,185210.63
653,1,41,8,102768.42,1,1,0,55663.85
642,0,55,7,0.0,2,1,1,101515.76
713,1,47,1,95994.98,1,1,0,197529.23
702,0,23,7,98775.23,1,1,0,114603.96
816,0,25,2,150355.35,2,1,1,35770.84
757,0,71,0,88084.13,2,1,1,154337.47
499,0,57,1,0.0,1,0,0,131372.38
755,1,36,8,0.0,2,1,0,176809.87
842,0,35,9,119948.09,1,1,0,48217.97
515,1,29,4,151012.55,2,1,0,9770.97
728,0,33,9,150412.14,2,1,0,170764.08
727,1,58,5,106913.43,1,1,0,25881.0
498,1,37,8,108432.88,2,1,1,14865.05
763,0,61,1,66101.89,1,1,1,143981.27
589,0,59,2,0.0,2,1,1,126160.24
713,0,52,0,185891.54,1,1,1,46369.57
590,0,45,2,81828.22,1,1,0,52167.97
765,0,34,8,136729.51,2,0,0,47058.21
751,1,47,5,142669.93,2,1,0,162760.96
543,1,43,9,0.0,2,1,1,78858.07
756,1,37,3,132623.6,1,1,1,58974.0
705,0,43,10,146547.78,1,0,1,10072.55
601,1,32,8,93012.89,1,1,0,86957.42
625,1,42,6,100047.33,1,1,0,93429.95
498,1,73,2,170241.7,2,1,1,165407.96
593,0,41,6,0.0,1,1,0,65170.66
636,1,37,1,115137.26,1,1,0,52484.01
624,1,51,10,123401.43,2,1,1,127825.25
717,1,31,4,129722.57,1,0,0,41176.6
566,0,21,3,0.0,2,1,1,3626.47
672,1,52,8,170008.84,1,0,0,56407.42
649,0,45,5,92786.66,1,1,0,173365.9
485,0,30,7,0.0,1,1,0,107067.37
772,1,41,10,96032.22,1,1,1,75825.57
502,0,42,0,132002.7,1,0,1,28204.98
649,1,45,7,0.0,2,0,1,75204.21
574,0,34,5,112324.45,2,1,1,17993.43
597,1,38,1,0.0,2,1,0,41303.29
678,0,37,2,113383.07,1,1,1,135123.96
619,1,52,8,0.0,2,1,1,123242.11
524,0,64,5,0.0,1,1,0,136079.64
791,0,33,10,130229.71,2,0,0,54019.93
777,1,29,2,0.0,2,1,0,124489.88
710,1,45,1,0.0,2,1,1,36154.66
626,0,48,2,0.0,2,1,1,95794.98
708,0,59,2,0.0,1,1,0,179673.11
850,0,38,3,0.0,2,0,1,179360.76
468,0,22,1,76318.64,1,1,1,194783.12
661,1,37,7,109908.06,2,1,0,115037.67
450,1,29,7,117199.8,1,1,1,43480.63
534,0,42,9,144801.97,1,0,1,12483.39
576,0,71,6,140273.47,1,1,1,193135.25
624,1,26,9,74681.9,2,0,0,31231.35
697,1,56,5,110802.03,1,1,1,50230.31
545,0,47,5,0.0,2,1,1,38970.14
821,0,38,8,0.0,2,0,1,126241.4
607,1,44,0,0.0,2,1,1,81140.09
801,1,42,6,0.0,2,1,1,95804.33
711,0,25,7,0.0,3,1,1,9679.28
580,1,39,3,119688.81,1,1,0,137041.26
586,0,43,8,132558.26,1,1,0,67046.83
619,1,38,10,84651.79,1,1,1,184754.26
701,1,28,1,103421.32,1,0,1,76304.73
723,0,49,0,153855.52,1,1,1,180862.26
638,0,34,7,0.0,2,1,1,198969.78
641,1,42,3,121765.37,2,1,1,166516.84
553,1,32,7,64082.09,1,0,1,109159.58
716,1,66,5,121411.9,1,0,0,10070.4
618,1,42,8,153572.31,2,1,1,76679.6
601,1,40,10,98627.13,2,0,0,77977.69
615,1,32,7,92199.84,1,1,1,2755.53
632,0,41,3,81877.38,1,1,1,33642.21
607,1,40,5,90594.55,1,0,1,181598.25
735,1,50,9,0.0,1,0,0,166677.35
669,0,33,9,0.0,2,0,1,107221.03
615,1,35,7,0.0,2,1,0,150784.29
808,0,33,2,103516.87,1,1,0,113907.8
729,0,42,4,97495.8,2,0,0,2002.5
662,0,37,6,0.0,2,1,0,51229.17
746,0,37,4,0.0,2,0,1,171039.56
841,0,52,3,112383.03,1,1,0,85516.37
624,0,45,5,151855.33,1,1,0,68794.15
803,1,42,5,0.0,1,1,0,196466.83
782,1,52,4,0.0,1,1,1,52759.82
717,0,33,0,115777.23,1,1,1,81508.1
606,0,23,10,70417.79,1,0,1,90896.04
544,1,23,1,96471.2,1,1,0,35550.97
645,1,40,6,131411.24,1,1,1,194656.11
835,1,45,3,100212.13,1,1,0,152577.62
665,0,37,5,160389.82,1,0,1,183542.08
660,1,33,4,0.0,1,1,0,29664.45
418,0,46,9,0.0,1,1,1,81014.5
416,1,35,8,0.0,1,0,0,119712.78
735,1,43,10,123180.01,2,1,1,196673.28
730,1,38,5,118866.36,1,1,1,163317.5
472,1,40,4,0.0,1,1,0,70154.22
605,0,33,4,0.0,2,0,1,83700.66
614,0,41,7,179915.85,1,0,0,14666.35
850,1,54,7,108185.81,2,0,0,24093.4
573,1,44,9,0.0,2,1,0,107124.17
539,0,39,6,62052.28,1,0,1,59755.14
721,0,40,7,0.0,2,1,1,122580.48
523,0,36,8,113680.54,1,0,0,13197.44
725,0,47,1,104887.43,1,0,0,86622.56
613,1,39,8,118201.41,1,1,0,23315.59
646,1,32,8,105397.8,1,1,0,78111.84
559,1,50,5,162702.35,1,0,0,150548.5
620,1,39,9,159492.79,1,1,0,80582.34
599,1,38,9,89111.63,1,0,0,157239.6
542,1,37,8,0.0,1,1,1,807.06
734,1,51,1,118537.47,1,1,1,116912.45
684,1,35,3,99967.76,1,1,1,176882.08
614,0,41,8,121558.46,1,1,1,598.8
473,0,35,7,131504.73,1,1,0,189560.43
584,1,35,6,161613.94,2,1,1,148238.16
708,1,33,3,0.0,2,1,0,138613.21
630,1,43,9,0.0,2,1,1,34338.04
659,1,78,2,151675.65,1,0,1,49978.67
744,1,39,4,95161.75,1,1,0,19409.77
783,0,41,5,106640.5,1,1,0,176945.96
598,1,60,4,0.0,1,1,0,197727.14
501,1,40,5,114655.58,1,0,0,126535.92
383,0,48,8,95808.19,1,0,0,137702.01
717,1,50,9,90305.76,1,1,1,124626.57
685,1,33,6,0.0,1,1,0,58458.26
609,0,45,4,89122.3,1,1,1,199256.98
714,0,49,5,140510.89,1,1,0,141914.94
792,1,25,8,142862.21,1,1,1,130639.01
508,1,28,0,96213.82,2,1,0,147913.56
637,0,44,0,157622.58,1,1,1,120454.2
432,0,27,6,62339.81,2,0,0,53874.67
530,0,29,5,0.0,2,0,0,121451.21
601,1,47,1,64430.06,2,0,1,96517.97
695,1,49,9,159458.53,1,1,0,135841.35
755,1,40,2,137430.82,2,0,0,176768.59
559,1,25,5,0.0,2,1,1,163221.22
634,1,35,3,0.0,2,1,1,19515.48
642,1,22,10,111812.52,2,1,1,183045.46
717,1,36,2,102989.83,2,0,1,49185.57
546,0,20,6,0.0,1,0,1,20508.85
501,0,40,2,0.0,2,0,0,141946.92
521,1,27,4,121325.84,1,1,1,164223.7
678,0,35,4,0.0,1,1,0,125518.32
782,1,39,8,0.0,2,1,1,33949.67
625,0,69,1,107569.96,1,1,1,182336.45
611,0,41,2,114206.84,1,1,0,164061.6
650,1,34,4,106005.54,1,0,1,142995.32
685,0,50,6,94238.75,2,1,1,50664.07
755,0,38,1,0.0,2,1,0,20734.81
472,0,26,5,0.0,2,1,0,108411.66
526,0,36,0,0.0,2,1,0,97767.63
489,0,46,8,92060.06,1,1,0,147222.95
465,1,24,5,117154.9,1,1,1,127744.02
507,1,36,4,83543.37,1,0,0,140134.43
567,1,38,6,127678.8,2,0,0,45422.89
824,1,49,8,133231.48,1,1,1,67885.37
663,1,34,7,0.0,2,1,1,180427.24
592,0,40,2,200322.45,1,1,1,113244.73
653,1,37,7,135847.47,1,1,0,144880.81
621,0,36,7,116338.68,1,1,1,155743.48
768,0,44,6,60603.4,1,1,1,178045.97
658,0,32,9,0.0,2,1,0,156774.75
615,1,59,8,0.0,2,1,1,165576.55
684,0,56,3,127585.98,3,1,1,80593.49
629,1,34,8,0.0,2,1,1,180595.02
651,1,45,2,165901.59,2,1,0,23054.51
701,1,41,0,150844.94,1,0,1,127623.36
468,1,42,9,181627.14,2,1,0,172668.39
686,0,35,4,0.0,2,1,1,159676.55
691,1,30,9,0.0,2,0,1,10963.04
669,1,25,1,157848.53,1,0,0,37543.93
483,1,41,1,118334.44,1,0,0,163147.99
550,1,49,0,108806.96,3,1,0,61446.92
805,0,26,8,42712.87,2,1,1,28861.69
637,1,37,8,0.0,1,1,1,186062.36
494,1,40,7,0.0,2,0,1,158071.69
644,1,37,9,0.0,2,1,1,96442.86
659,1,67,4,145981.87,1,1,1,131043.2
678,0,22,6,118064.93,2,1,1,195424.01
618,1,38,5,126473.99,1,1,0,91972.49
707,1,35,2,0.0,3,1,1,94148.3
650,1,32,1,132187.73,2,1,1,178331.36
637,0,41,9,0.0,2,1,0,145477.36
706,0,39,8,112889.91,1,0,1,6723.66
765,1,34,9,91835.16,1,0,0,138280.17
682,1,46,4,0.0,1,1,1,4654.28
790,0,31,9,0.0,2,1,0,84126.75
668,1,39,4,79896.0,1,1,0,38466.39
571,0,42,4,108825.34,3,1,0,55558.51
835,1,28,2,163569.61,2,1,1,154559.28
785,0,36,4,135438.4,1,0,0,190627.01
648,0,45,5,118886.55,1,0,0,51636.7
850,0,29,10,0.0,2,1,1,199775.67
627,1,52,1,76101.81,2,0,1,177238.35
693,0,46,3,151709.33,1,1,0,180736.24
696,0,27,2,96129.32,2,1,1,5983.7
768,0,47,5,104552.61,1,1,0,48137.08
850,1,41,3,0.0,2,1,0,128892.36
691,0,38,5,114753.76,1,1,0,107665.02
645,1,42,6,0.0,1,0,0,149807.01
686,0,47,5,170935.94,1,1,0,173179.79
706,1,57,7,0.0,1,1,0,17941.16
699,1,40,7,0.0,1,0,1,152876.13
569,0,30,3,139528.23,1,1,1,33230.37
691,1,38,1,0.0,2,0,0,44653.5
628,0,51,3,123981.31,2,1,1,40546.15
592,1,41,0,0.0,2,1,0,65906.07
674,0,42,9,0.0,2,1,0,4292.72
711,0,28,5,0.0,2,1,1,93959.96
776,0,38,2,169824.46,1,1,0,169291.7
728,1,37,0,0.0,2,1,1,72203.8
661,1,39,6,132628.98,1,0,0,38812.67
594,1,38,6,63176.44,2,1,1,14466.08
648,1,34,0,0.0,1,1,1,167931.81
718,0,67,7,0.0,3,1,1,82782.08
763,0,53,4,0.0,1,1,0,77203.72
762,1,26,6,130428.78,1,1,0,173365.89
728,1,32,5,61825.5,1,1,1,156124.93
791,1,25,7,0.0,1,1,0,89666.28
648,1,35,7,0.0,2,0,0,122899.01
559,1,38,3,145874.35,1,1,0,56311.39
651,1,28,10,79562.98,1,1,1,74687.37
708,1,42,9,176702.36,2,1,1,104804.74
715,1,45,4,0.0,2,1,1,55043.93
612,0,63,2,126473.33,1,0,1,147545.65
834,0,28,6,0.0,1,1,0,74287.53
651,1,44,2,0.0,3,1,0,102530.35
629,1,34,6,0.0,2,1,0,190347.72
685,1,43,9,108589.47,2,0,1,194808.51
485,1,51,7,144244.59,2,1,0,51113.14
846,0,34,10,142388.61,2,0,1,68393.64
578,1,36,1,157267.95,2,1,0,141533.19
833,0,34,3,144751.81,1,0,0,166472.81
702,1,50,3,0.0,2,0,0,94949.84
722,1,46,5,0.0,2,1,0,179908.71
590,1,24,7,126431.54,1,1,0,58781.11
825,1,40,6,132308.22,1,0,0,117122.5
585,1,44,7,163867.86,1,1,1,112333.22
551,1,31,9,82293.82,2,1,1,91565.25
630,1,35,1,0.0,2,0,0,186826.22
598,1,20,8,180293.84,2,1,1,29552.7
725,1,44,5,0.0,1,1,1,117356.14
501,1,35,6,99760.84,1,1,1,13591.52
616,1,34,10,0.0,2,1,0,25662.27
585,1,54,8,87105.32,1,1,1,55346.14
712,0,30,6,0.0,2,1,0,152417.97
418,1,35,7,0.0,2,1,1,88878.15
623,1,48,5,118469.38,1,1,1,158590.25
568,1,28,1,127289.28,1,0,0,45611.51
554,0,35,8,0.0,2,1,1,176779.46
674,0,45,6,72494.69,1,0,1,140041.78
641,1,65,6,38340.02,1,1,0,32607.77
850,0,40,9,99816.46,1,1,1,163989.66
466,0,30,3,0.0,1,1,0,193984.6
666,1,31,3,123212.08,2,1,1,112157.31
675,1,34,1,124619.33,2,0,1,163667.56
705,1,46,7,0.0,2,1,0,117273.35
738,1,31,9,79019.8,1,1,1,18606.23
662,0,35,6,0.0,2,0,0,2423.9
587,1,33,8,148163.57,1,0,0,122925.4
850,1,28,8,99986.98,1,1,0,196582.55
825,1,37,6,118050.79,1,0,1,52301.15
666,1,43,7,137780.74,2,1,1,119100.05
728,1,37,3,122689.51,2,0,0,106977.53
607,0,48,4,112070.86,3,1,0,173568.3
620,1,40,5,108197.11,2,1,0,49722.34
529,1,43,6,93616.35,2,0,0,98348.66
711,1,34,4,133467.77,2,1,1,42976.64
532,1,52,3,110791.97,1,1,0,148704.77
802,0,60,3,92887.06,1,1,0,39473.63
762,0,34,8,98592.88,1,0,1,191790.29
772,1,26,7,152400.51,2,1,0,79414.0
706,0,28,6,124923.35,2,1,1,50299.14
686,0,39,4,157731.6,2,1,0,162820.6
578,1,23,8,0.0,2,1,0,112124.98
483,1,27,1,77805.66,1,1,1,2101.89
572,0,19,1,138657.08,1,1,1,16161.82
719,0,35,8,0.0,1,1,1,165162.4
523,1,27,8,61688.61,2,1,0,147059.16
640,0,42,5,176099.13,1,1,1,8404.73
610,1,33,4,111582.11,1,0,0,113943.17
650,1,55,9,119618.42,1,1,1,29861.13
617,1,42,0,70105.87,1,1,1,120830.73
520,1,43,3,150805.17,3,0,1,25333.03
669,1,39,3,119452.03,1,1,1,171575.54
703,1,36,7,135095.47,1,1,0,143859.66
633,1,43,5,0.0,2,1,1,48249.88
686,0,44,7,55053.62,1,1,0,181757.19
769,1,41,1,72509.91,1,1,0,25723.73
616,0,36,6,0.0,1,1,1,12916.32
698,0,40,0,92053.44,1,1,1,143681.83
634,1,38,2,148430.55,1,1,1,56055.72
788,1,32,4,112079.58,1,0,0,89368.59
793,0,36,0,0.0,1,0,0,148993.47
738,0,40,1,115409.18,2,0,0,180456.8
471,0,27,4,0.0,2,1,0,122642.09
743,0,30,1,127023.39,1,1,1,138780.89
610,1,57,6,106938.11,2,0,1,186612.47
594,1,35,2,133853.27,1,1,1,65361.66
670,1,67,6,158719.57,1,1,1,118607.4
769,0,45,5,126674.81,1,1,0,124118.71
520,0,45,1,123086.39,1,1,1,41042.4
698,0,63,5,0.0,1,1,1,173576.71
605,0,64,2,129555.7,1,1,1,13601.79
676,1,29,7,131959.86,1,0,0,189268.81
564,1,31,0,110527.17,1,1,1,87060.77
635,1,24,4,140197.18,1,1,1,142935.83
425,1,39,4,0.0,2,1,0,197226.32
641,0,48,3,147341.43,1,1,1,157458.61
579,1,39,5,0.0,2,0,1,39891.84
712,0,29,3,87375.78,2,0,0,166194.53
850,0,45,5,127258.79,1,1,1,192744.23
667,1,41,6,0.0,2,0,0,167181.77
606,0,25,3,147386.72,3,1,0,45482.04
693,0,30,6,127992.25,1,1,1,50457.2
499,0,29,6,148051.52,1,1,0,118623.94
689,0,40,1,0.0,2,1,1,119446.64
528,1,43,7,97473.87,2,1,1,159823.16
569,0,34,3,0.0,1,1,0,133997.53
836,0,37,10,0.0,2,1,0,111324.41
599,0,28,4,126833.79,2,1,0,60843.09
625,1,31,4,77743.01,2,1,0,75335.68
705,0,64,3,153469.26,3,0,0,146573.66
696,1,32,4,84421.62,1,0,1,52314.71
581,1,35,4,0.0,2,0,1,86383.82
620,1,41,3,0.0,2,1,1,137309.06
662,0,72,7,140301.72,1,0,1,179258.67
630,1,50,3,129370.91,4,1,1,47775.34
762,1,31,7,117687.35,1,1,1,159344.43
578,0,31,5,102088.68,4,0,0,187866.21
834,0,68,9,130169.27,2,0,1,93112.2
578,1,39,2,0.0,2,1,0,70563.9
780,1,71,9,142550.25,2,1,1,122506.78
615,1,61,9,0.0,2,1,0,150227.85
717,1,40,0,98241.04,1,1,0,110887.14
630,1,50,8,0.0,2,0,1,79377.45
609,1,53,7,0.0,2,0,1,52332.85
755,1,38,9,148912.44,1,1,0,80416.16
376,0,29,4,115046.74,4,1,0,119346.88
731,1,30,7,0.0,2,1,1,184581.68
672,0,21,1,35741.69,1,1,0,28789.94
680,1,36,7,0.0,2,1,0,20109.21
703,1,43,8,0.0,2,1,0,9704.66
710,0,46,10,120530.34,1,1,0,166586.99
499,0,46,6,0.0,2,1,0,73457.55
786,1,32,9,0.0,2,1,0,133112.41
572,1,51,8,97750.07,3,1,1,193014.26
793,0,41,3,141806.46,1,1,0,102921.17
777,0,30,4,0.0,2,0,1,115611.97
579,1,31,2,90547.48,2,1,1,18800.13
669,1,47,0,63723.78,2,1,1,181928.25
504,0,44,0,131873.07,2,1,1,158036.72
580,0,65,9,106804.26,3,1,0,107890.69
719,1,35,3,122964.88,1,1,1,138231.7
687,0,21,8,0.0,2,1,1,154767.34
434,1,33,3,0.0,1,1,1,2739.71
650,1,26,4,214346.96,2,1,0,128815.33
626,1,36,2,181671.16,2,1,1,57531.14
509,1,30,6,0.0,2,1,0,180598.86
702,0,60,5,138597.54,2,1,1,41536.59
683,1,41,6,95696.52,2,1,1,184366.14
612,0,38,7,110615.47,1,1,1,193502.93
630,1,28,9,0.0,2,0,0,32599.35
641,1,35,2,103711.56,1,0,1,192464.21
621,0,34,2,91258.52,2,1,0,44857.4
530,1,39,2,0.0,2,1,0,197923.05
768,0,43,2,129264.05,2,0,0,19150.14
581,0,24,10,159203.71,1,1,1,102517.83
783,0,37,1,136689.66,1,1,0,197890.65
774,0,28,1,71264.02,2,0,1,68759.57
541,1,34,3,128743.55,1,1,0,134851.12
745,1,38,5,65095.41,2,1,1,140197.42
552,1,42,9,133701.07,2,1,0,101069.71
582,1,31,2,0.0,2,1,1,33747.03
473,0,35,6,69617.36,1,1,0,143345.69
532,0,66,3,0.0,1,1,1,115227.02
669,0,50,4,112650.89,1,0,0,166386.22
706,1,31,1,117020.08,2,1,0,54439.53
491,0,68,3,107571.61,1,0,1,113695.99
616,0,45,4,122793.96,1,1,1,62002.04
579,1,33,1,0.0,2,1,1,54816.57
732,1,36,7,126195.81,1,1,1,133172.48
574,0,34,7,152992.91,1,1,1,134691.2
674,1,28,5,0.0,1,1,1,151925.25
605,1,39,7,0.0,1,0,1,119348.28
681,0,29,2,148143.84,1,1,1,52021.39
622,1,27,9,139834.93,1,1,1,152733.89
408,1,40,3,0.0,2,0,0,124874.23
739,1,31,1,0.0,2,1,1,58469.75
600,1,32,1,0.0,1,1,1,101986.16
718,1,34,5,113922.44,2,1,0,30772.22
658,1,50,2,0.0,2,1,0,52137.73
676,0,36,4,0.0,2,1,1,3173.31
495,1,30,10,129755.99,1,0,0,172749.65
850,0,39,5,114491.82,1,1,0,99689.48
605,0,56,1,74129.18,2,1,1,62199.78
671,0,42,6,0.0,2,1,0,197202.48
543,1,22,8,0.0,2,0,0,127587.22
588,1,38,1,124271.26,1,1,0,75969.19
638,0,41,9,144326.09,1,1,0,73979.85
629,1,39,2,129669.32,2,1,0,82774.07
567,0,41,9,137891.35,1,1,0,142009.46
685,1,40,2,168001.34,2,1,1,167400.29
753,0,31,6,106596.29,1,0,0,91305.77
726,0,32,8,0.0,2,0,0,185075.63
814,1,29,8,97086.4,2,1,1,197276.13
696,1,44,8,161889.79,1,0,0,75562.47
540,1,37,0,120825.7,1,1,0,28257.89
756,0,28,6,0.0,1,1,1,164394.65
486,1,37,1,101438.0,1,0,0,51364.56
619,0,41,8,0.0,3,1,1,79866.73
821,0,28,8,0.0,1,1,1,36754.13
489,1,40,3,221532.8,1,1,0,171867.08
741,1,37,9,105261.76,2,1,1,149503.54
825,1,32,9,0.0,2,0,0,9751.03
545,1,47,8,105792.49,1,0,1,67830.2
562,1,29,9,0.0,1,1,1,25858.68
789,0,40,4,0.0,2,1,0,137402.27
744,1,54,6,93806.31,2,0,1,140068.77
633,0,42,1,0.0,2,1,0,56865.62
801,1,43,4,158713.08,2,0,0,98586.14
629,1,46,1,130666.2,1,1,1,161125.67
640,0,34,3,77826.8,1,1,1,168544.85
653,1,29,2,0.0,2,1,1,41671.81
525,0,30,0,157989.21,2,1,1,100687.67
599,1,30,9,105443.68,1,1,1,121124.53
667,1,39,9,0.0,2,1,0,68873.8
754,0,50,7,146777.44,2,0,1,150685.52
617,1,61,3,113858.95,1,1,1,38129.22
745,1,35,9,92566.53,2,1,0,161519.77
623,1,46,4,0.0,1,1,0,5549.11
690,1,33,5,0.0,2,1,0,138017.68
608,0,41,5,0.0,2,1,1,72462.25
582,0,40,9,0.0,3,1,1,60954.45
771,0,38,5,137657.71,2,1,0,72985.61
583,0,41,5,77647.6,1,1,0,190429.52
640,1,23,3,72012.76,1,1,0,161333.13
729,0,42,7,0.0,2,1,0,58268.2
651,1,42,2,143145.87,2,1,0,43612.06
586,0,33,7,0.0,2,1,1,168261.4
719,1,49,5,105918.1,1,1,1,16246.59
648,0,38,2,0.0,2,0,1,9551.49
785,0,54,1,0.0,2,1,0,45113.92
705,0,31,3,142905.51,1,1,1,58134.97
722,0,40,6,89175.06,2,0,1,152883.95
598,1,47,2,0.0,2,1,1,186116.54
772,0,39,4,122486.11,2,1,1,140709.25
537,0,38,10,0.0,1,0,0,52337.97
801,1,42,4,141947.67,1,1,1,10598.29
518,1,38,3,90957.81,1,0,1,162304.59
637,0,45,2,157929.45,1,1,1,145134.49
624,1,44,3,0.0,2,1,0,88407.51
595,0,23,10,101126.66,2,0,0,37042.8
850,1,28,4,0.0,2,1,1,12409.01
620,1,28,9,71902.52,1,0,1,190208.23
542,1,34,8,101116.06,1,1,0,196395.05
569,1,36,1,67087.69,1,1,0,154775.7
